person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income
RENT,2.0,VENTURE,A,13500,7.29,0,0.18,N,9,11.225030036426322
RENT,1.0,DEBTCONSOLIDATION,E,13450,16.32,1,0.18,N,8,11.235919532515682
MORTGAGE,4.0,VENTURE,A,6000,7.49,0,0.2,N,7,10.332669187261608
RENT,1.0,PERSONAL,D,13425,15.99,1,0.11,Y,10,11.6784399034478
RENT,0.0,PERSONAL,C,13400,13.06,0,0.22,Y,6,11.035534617290477
RENT,15.0,MEDICAL,B,13350,12.42,1,0.31,N,6,10.6689553946757
MORTGAGE,15.0,HOMEIMPROVEMENT,A,5000,8.32,0,0.16,N,9,10.335010194963582
RENT,4.0,EDUCATION,C,13275,10.995555082490686,1,0.41,N,5,10.374740401182295
RENT,1.0,VENTURE,A,13250,7.66,1,0.53,N,6,10.134599273499514
MORTGAGE,12.0,EDUCATION,A,5300,7.68,0,0.17,N,7,10.339449534086295
RENT,4.0,EDUCATION,B,13250,10.65,1,0.38,N,7,10.46310334047155
RENT,7.0,HOMEIMPROVEMENT,D,13250,17.58,1,0.46,N,6,10.275051108968611
MORTGAGE,3.0,EDUCATION,B,8000,11.58,1,0.26,N,9,10.341484385646778
RENT,2.0,VENTURE,A,13250,7.9,0,0.29,N,10,10.714417768752456
RENT,11.0,MEDICAL,D,13250,17.27,1,0.29,Y,6,10.736396675471232
MORTGAGE,8.0,MEDICAL,A,8875,7.66,0,0.29,N,9,10.34161344288384
MORTGAGE,1.0,EDUCATION,C,2400,13.8,0,0.08,Y,7,10.34161344288384
RENT,1.0,DEBTCONSOLIDATION,B,13225,12.42,0,0.15,N,7,11.385092093460344
RENT,9.0,MEDICAL,A,13200,6.17,1,0.47,N,10,10.23995978915734
RENT,2.0,PERSONAL,B,13200,12.42,1,0.33,N,8,10.596634733096073
RENT,2.0,VENTURE,C,13200,10.995555082490686,1,0.33,Y,6,10.596634733096073
OWN,3.0,HOMEIMPROVEMENT,B,5500,10.65,0,0.18,N,7,10.341742483467284
RENT,6.0,MEDICAL,C,13200,13.49,0,0.19,N,6,11.156250521031495
MORTGAGE,1.0,DEBTCONSOLIDATION,A,9950,7.9,0,0.32,N,6,10.341742483467284
MORTGAGE,14.0,HOMEIMPROVEMENT,B,2400,10.65,1,0.08,N,5,10.341742483467284
MORTGAGE,0.0,VENTURE,B,11300,9.91,0,0.36,N,5,10.341742483467284
RENT,0.0,EDUCATION,B,13200,10.74,0,0.15,N,5,11.407564949312402
RENT,2.0,VENTURE,D,13150,13.24,1,0.41,Y,5,10.363819562085132
MORTGAGE,4.0,VENTURE,A,12000,5.42,0,0.39,N,6,10.341742483467284
RENT,1.0,VENTURE,E,13075,16.7,1,0.26,Y,8,10.8434948110276
MORTGAGE,5.0,DEBTCONSOLIDATION,B,13000,10.995555082490686,1,0.42,N,8,10.341742483467284
RENT,4.0,DEBTCONSOLIDATION,A,13050,7.66,0,0.14,N,5,11.434963923500517
MORTGAGE,0.0,EDUCATION,C,4200,13.72,0,0.14,Y,7,10.341742483467284
RENT,0.0,MEDICAL,A,13000,8.9,1,0.52,N,7,10.126631103850338
RENT,6.0,EDUCATION,C,13000,14.26,1,0.45,Y,8,10.275051108968611
RENT,3.0,PERSONAL,A,13000,7.88,1,0.43,N,10,10.308952660644293
RENT,3.0,DEBTCONSOLIDATION,A,13000,7.9,1,0.39,N,6,10.404262840448617
MORTGAGE,9.0,EDUCATION,C,15000,13.16,0,0.48,N,9,10.341742483467284
RENT,0.0,MEDICAL,C,13000,13.61,1,0.36,N,8,10.491274217438248
MORTGAGE,3.0,EDUCATION,A,7400,7.51,0,0.24,N,6,10.344158916378912
RENT,13.0,PERSONAL,C,13000,14.35,1,0.43,N,8,10.318506873449104
RENT,1.0,EDUCATION,B,13000,9.91,1,0.35,N,10,10.51867319162636
RENT,3.0,PERSONAL,A,13000,6.92,1,0.35,N,6,10.51867319162636
RENT,1.0,DEBTCONSOLIDATION,B,13000,11.83,1,0.34,N,5,10.54006438160768
MORTGAGE,4.0,EDUCATION,C,15000,14.27,0,0.48,Y,10,10.348173373797572
RENT,0.0,MEDICAL,D,13000,14.61,1,0.39,N,8,10.422281345951296
RENT,1.0,VENTURE,C,13000,13.48,1,0.325,N,7,10.596634733096073
RENT,5.0,HOMEIMPROVEMENT,E,13000,20.3,1,0.36,Y,5,10.491274217438248
RENT,11.0,DEBTCONSOLIDATION,A,13000,8.94,0,0.29,N,6,10.714417768752456
RENT,5.0,EDUCATION,D,13000,14.59,0,0.28,Y,10,10.736396675471232
RENT,2.0,DEBTCONSOLIDATION,B,13000,9.63,0,0.28,N,5,10.757902880692196
RENT,1.0,MEDICAL,B,13000,10.99,0,0.28,N,5,10.757902880692196
RENT,10.0,HOMEIMPROVEMENT,B,13000,9.91,1,0.3,N,6,10.691944912900398
RENT,1.0,EDUCATION,C,2500,14.35,0,0.12,Y,8,9.980448593672255
RENT,4.0,DEBTCONSOLIDATION,C,2500,13.11,1,0.11,Y,8,9.998615897627705
RENT,6.0,VENTURE,D,2500,14.84,1,0.11,Y,8,10.030472564290616
RENT,2.0,MEDICAL,B,2500,10.65,0,0.1,N,9,10.085809109330082
RENT,2.0,MEDICAL,B,2500,10.37,0,0.1,N,5,10.085809109330082
MORTGAGE,3.0,PERSONAL,B,3600,11.48,0,0.12,N,7,10.348173373797572
OWN,0.0,MEDICAL,F,14000,18.09,1,0.45,Y,6,10.348173373797572
OWN,1.0,DEBTCONSOLIDATION,E,7000,16.35,1,0.22,Y,10,10.348173373797572
RENT,2.0,MEDICAL,A,2500,7.74,0,0.1,N,9,10.085809109330082
MORTGAGE,1.0,DEBTCONSOLIDATION,B,12300,12.53,0,0.39,N,10,10.348173373797572
MORTGAGE,1.0,HOMEIMPROVEMENT,A,7500,7.74,0,0.24,N,8,10.348173373797572
RENT,0.0,PERSONAL,A,2500,7.4,0,0.1,N,6,10.126631103850338
RENT,11.0,EDUCATION,C,2500,10.995555082490686,0,0.1,Y,5,10.158129770909708
RENT,0.0,PERSONAL,C,2500,13.99,0,0.1,Y,8,10.16600565132436
RENT,3.0,VENTURE,C,2500,13.23,0,0.09,Y,10,10.181119289134408
MORTGAGE,6.0,DEBTCONSOLIDATION,C,2500,13.22,1,0.08,N,5,10.35210793095822
RENT,1.0,PERSONAL,A,2500,7.14,1,0.09,N,6,10.188365697655176
OWN,0.0,VENTURE,B,8000,11.12,0,0.25,N,5,10.355072596257845
RENT,1.0,MEDICAL,B,2500,10.99,0,0.09,N,8,10.242812858139748
MORTGAGE,16.0,PERSONAL,B,6000,10.995555082490686,0,0.19,N,8,10.357742824813725
RENT,0.0,PERSONAL,F,2500,21.36,1,0.09,N,9,10.268130666124035
RENT,3.0,MEDICAL,B,2500,11.14,0,0.08,N,5,10.308952660644293
MORTGAGE,4.0,MEDICAL,B,7500,11.36,0,0.24,N,10,10.360912399575003
RENT,4.0,VENTURE,E,2500,15.68,1,0.08,Y,5,10.376860499251467
OWN,4.0,MEDICAL,C,3400,13.16,0,0.11,N,8,10.3664665668449
RENT,1.0,PERSONAL,B,2500,10.0,0,0.07,N,6,10.491274217438248
MORTGAGE,8.0,VENTURE,B,14125,10.65,0,0.44,N,8,10.36879266100031
RENT,1.0,HOMEIMPROVEMENT,C,2500,13.57,1,0.08,Y,8,10.308952660644293
MORTGAGE,4.0,HOMEIMPROVEMENT,D,8575,17.58,1,0.27,N,7,10.373491181781864
RENT,6.0,MEDICAL,D,2500,15.33,1,0.08,Y,10,10.38591370178042
RENT,3.0,MEDICAL,D,2500,15.62,1,0.08,Y,7,10.404262840448617
RENT,2.0,MEDICAL,A,2500,7.14,0,0.06,N,9,10.581521095286025
RENT,0.0,MEDICAL,C,2500,15.27,0,0.06,Y,8,10.58202858070671
RENT,4.0,EDUCATION,A,2500,6.99,0,0.06,N,5,10.596634733096073
RENT,8.0,VENTURE,A,2500,5.79,0,0.06,N,10,10.596634733096073
RENT,5.0,MEDICAL,C,2500,13.23,0,0.06,Y,5,10.596634733096073
RENT,2.0,MEDICAL,B,2500,10.59,0,0.06,N,6,10.645424897265505
RENT,9.0,EDUCATION,A,2500,8.49,0,0.06,N,8,10.645424897265505
MORTGAGE,4.0,EDUCATION,B,12000,12.69,1,0.38,N,10,10.373491181781864
MORTGAGE,5.0,MEDICAL,A,3100,7.51,1,0.1,N,5,10.373491181781864
MORTGAGE,11.0,DEBTCONSOLIDATION,D,1000,16.29,1,0.03,Y,10,10.373491181781864
RENT,5.0,PERSONAL,B,2500,11.99,0,0.06,N,10,10.703244468154333
RENT,0.0,VENTURE,D,2500,14.09,1,0.06,N,5,10.571316925111784
RENT,5.0,DEBTCONSOLIDATION,D,2500,16.29,1,0.06,Y,10,10.578979797857352
RENT,7.0,DEBTCONSOLIDATION,D,2500,15.65,1,0.06,N,8,10.59653472809574
RENT,0.0,MEDICAL,A,2500,6.91,0,0.05,N,8,10.736396675471232
RENT,5.0,VENTURE,C,2500,13.92,0,0.05,Y,9,10.747207591575448
RENT,11.0,DEBTCONSOLIDATION,A,2500,7.88,0,0.05,N,5,10.769410877046496
RENT,1.0,EDUCATION,A,2500,8.49,0,0.05,N,5,10.778956289890028
RENT,3.0,PERSONAL,C,2500,13.49,0,0.05,N,7,10.819778284410283
MORTGAGE,13.0,HOMEIMPROVEMENT,A,8000,5.99,0,0.25,N,7,10.373491181781864
RENT,5.0,HOMEIMPROVEMENT,E,2500,17.04,0,0.05,Y,10,10.819778284410283
MORTGAGE,4.0,HOMEIMPROVEMENT,C,6625,14.79,0,0.21,N,10,10.373491181781864
RENT,0.0,PERSONAL,B,2500,8.88,0,0.05,N,10,10.858998997563564
RENT,6.0,HOMEIMPROVEMENT,B,2500,9.99,0,0.05,N,7,10.87804719253426
RENT,2.0,MEDICAL,A,2500,7.88,0,0.05,N,8,10.907789161732996
RENT,6.0,DEBTCONSOLIDATION,B,2500,11.14,0,0.05,N,6,10.913705690441642
RENT,1.0,MEDICAL,C,2500,10.995555082490686,0,0.04,N,9,10.950806546816688
MORTGAGE,12.0,HOMEIMPROVEMENT,A,2275,6.17,0,0.07,N,6,10.373491181781864
RENT,4.0,MEDICAL,A,2500,6.62,0,0.04,N,10,11.021902468500418
RENT,1.0,DEBTCONSOLIDATION,C,2500,11.72,1,0.04,N,5,10.933106969717286
MORTGAGE,3.0,DEBTCONSOLIDATION,B,6000,11.86,0,0.19,N,8,10.373491181781864
MORTGAGE,0.0,MEDICAL,C,2000,13.61,0,0.06,Y,6,10.373491181781864
RENT,2.0,EDUCATION,C,2500,12.99,0,0.04,Y,9,11.12732180595762
RENT,11.0,VENTURE,A,2500,7.14,0,0.04,N,8,11.141861783579396
RENT,4.0,VENTURE,B,2500,10.36,0,0.04,N,7,11.156250521031495
RENT,11.0,VENTURE,C,2500,14.35,0,0.03,N,6,11.184421397998191
RENT,7.0,DEBTCONSOLIDATION,C,2500,14.35,0,0.03,Y,9,11.198214720130528
RENT,12.0,MEDICAL,B,2500,11.99,0,0.03,N,9,11.225243392518449
RENT,8.0,EDUCATION,C,2500,12.61,0,0.03,Y,10,11.242690306122167
MORTGAGE,5.0,PERSONAL,A,8500,7.51,0,0.27,N,6,10.373491181781864
RENT,0.0,EDUCATION,A,2500,7.14,0,0.03,N,5,11.37366339763672
MORTGAGE,2.0,VENTURE,A,12000,7.88,0,0.38,N,6,10.373491181781864
RENT,2.0,MEDICAL,C,2500,13.72,0,0.03,N,5,11.461632170582678
RENT,1.0,DEBTCONSOLIDATION,B,2500,11.58,0,0.03,N,9,11.470017963958952
RENT,0.0,VENTURE,D,2500,14.59,1,0.03,N,9,11.33857207782545
RENT,1.0,HOMEIMPROVEMENT,B,2500,11.89,0,0.02,N,6,11.652687407345388
RENT,0.0,HOMEIMPROVEMENT,A,2500,10.995555082490686,0,0.02,N,10,11.686912384974123
RENT,5.0,DEBTCONSOLIDATION,C,2500,14.22,0,0.02,Y,6,11.695247021764184
MORTGAGE,0.0,VENTURE,A,9850,8.94,0,0.31,N,5,10.373491181781864
RENT,11.0,HOMEIMPROVEMENT,B,2800,10.65,1,0.18,N,5,9.655026193237628
MORTGAGE,2.0,HOMEIMPROVEMENT,B,14000,11.89,0,0.44,N,7,10.373491181781864
RENT,7.0,DEBTCONSOLIDATION,B,2800,10.99,0,0.12,N,9,10.085809109330082
RENT,0.0,PERSONAL,B,2800,10.95,0,0.12,N,10,10.085809109330082
RENT,6.0,PERSONAL,A,2800,9.32,0,0.11,N,7,10.126631103850338
OTHER,10.0,EDUCATION,C,15000,10.995555082490686,1,0.47,N,7,10.373491181781864
OWN,2.0,VENTURE,C,4000,10.78,0,0.125,Y,5,10.373491181781864
RENT,6.0,MEDICAL,C,2800,12.68,0,0.09,Y,7,10.308952660644293
RENT,2.0,PERSONAL,C,2850,13.61,1,0.24,Y,5,9.392661928770137
MORTGAGE,4.0,PERSONAL,B,6000,10.74,0,0.19,N,7,10.373616173970015
RENT,0.0,VENTURE,A,2850,6.54,0,0.02,N,9,11.652687407345388
RENT,6.0,PERSONAL,B,2875,11.71,1,0.17,N,10,9.740968623038354
OWN,4.0,VENTURE,A,5500,8.0,0,0.17,N,9,10.373616173970015
RENT,12.0,EDUCATION,B,3000,10.995555082490686,1,0.3,N,8,9.210340371976184
RENT,0.0,MEDICAL,B,3000,10.99,1,0.23,N,6,9.487972108574462
RENT,1.0,HOMEIMPROVEMENT,B,3000,10.995555082490686,1,0.21,N,7,9.574983485564092
RENT,7.0,PERSONAL,C,3000,13.98,1,0.21,Y,8,9.574983485564092
RENT,2.0,MEDICAL,B,3000,11.83,1,0.21,N,5,9.574983485564092
MORTGAGE,14.0,HOMEIMPROVEMENT,A,3000,7.49,0,0.09,N,10,10.38591370178042
RENT,2.0,EDUCATION,C,3000,13.23,1,0.2,N,7,9.615805480084347
RENT,1.0,MEDICAL,A,3000,7.51,1,0.19,N,5,9.64859530290734
MORTGAGE,2.0,MEDICAL,B,10625,10.995555082490686,0,0.33,N,5,10.38591370178042
MORTGAGE,13.0,VENTURE,B,6500,10.995555082490686,0,0.2,N,5,10.38591370178042
RENT,1.0,EDUCATION,C,3000,13.85,1,0.19,Y,6,9.680344001221918
MORTGAGE,0.0,DEBTCONSOLIDATION,C,4000,12.98,0,0.12,Y,6,10.38591370178042
MORTGAGE,4.0,PERSONAL,B,2500,8.88,1,0.08,N,8,10.38591370178042
RENT,0.0,HOMEIMPROVEMENT,A,3000,5.42,1,0.18,N,7,9.72913416539135
RENT,0.0,HOMEIMPROVEMENT,C,3000,14.26,1,0.18,Y,7,9.72913416539135
MORTGAGE,4.0,VENTURE,C,7500,13.48,0,0.23,N,5,10.38591370178042
RENT,1.0,MEDICAL,A,3000,7.37,1,0.17,N,8,9.774118912194846
OWN,4.0,EDUCATION,B,3000,10.62,0,0.09,N,9,10.38591370178042
RENT,2.0,HOMEIMPROVEMENT,B,3000,12.69,1,0.17,N,8,9.798127036878302
MORTGAGE,12.0,VENTURE,A,6000,7.51,0,0.18,N,5,10.388010267881066
MORTGAGE,2.0,PERSONAL,B,1800,9.63,0,0.06,N,10,10.388872283820168
MORTGAGE,4.0,MEDICAL,A,8975,6.62,0,0.28,N,10,10.388995368317827
RENT,4.0,DEBTCONSOLIDATION,A,3000,6.03,1,0.17,N,7,9.80211905814784
MORTGAGE,12.0,EDUCATION,A,5000,7.14,0,0.15,N,7,10.388995368317827
RENT,4.0,MEDICAL,E,3000,16.4,1,0.16,Y,7,9.862665558015872
RENT,12.0,EDUCATION,A,3000,7.14,1,0.15,N,9,9.903087472514787
RENT,1.0,PERSONAL,B,3000,11.49,1,0.15,N,8,9.903487552536127
RENT,3.0,VENTURE,C,3000,10.995555082490686,0,0.15,Y,6,9.903487552536127
MORTGAGE,10.0,DEBTCONSOLIDATION,C,3075,15.23,0,0.09,N,6,10.39445734759077
RENT,13.0,EDUCATION,D,3000,15.28,0,0.14,Y,8,9.95227771670556
RENT,0.0,DEBTCONSOLIDATION,C,3000,14.35,0,0.14,N,9,9.980448593672255
MORTGAGE,15.0,VENTURE,C,3000,10.995555082490686,0,0.09,N,5,10.40134950991026
RENT,4.0,VENTURE,B,3000,10.995555082490686,0,0.13,N,5,10.02870951728951
RENT,4.0,MEDICAL,B,3000,11.49,0,0.13,N,6,10.043249494911286
MORTGAGE,1.0,VENTURE,D,7100,16.77,0,0.22,N,7,10.404262840448617
RENT,6.0,PERSONAL,C,3000,13.43,0,0.13,Y,5,10.043423392833644
RENT,6.0,EDUCATION,F,3000,17.8,0,0.13,Y,10,10.043423392833644
RENT,4.0,PERSONAL,C,3000,13.49,0,0.1,Y,6,10.308952660644293
MORTGAGE,3.0,EDUCATION,B,4000,12.69,0,0.12,N,8,10.404262840448617
MORTGAGE,6.0,HOMEIMPROVEMENT,A,6000,6.03,0,0.18,N,5,10.404262840448617
MORTGAGE,7.0,VENTURE,B,4800,10.65,0,0.15,N,10,10.404262840448617
RENT,2.0,PERSONAL,B,3000,10.95,0,0.1,N,8,10.308952660644293
RENT,2.0,EDUCATION,C,3000,12.53,0,0.1,Y,5,10.308952660644293
RENT,4.0,MEDICAL,A,3000,9.63,0,0.1,N,8,10.325481962595504
RENT,6.0,VENTURE,C,3000,13.06,1,0.1,N,9,10.337118907970645
RENT,2.0,PERSONAL,B,3000,10.0,0,0.1,N,7,10.341742483467284
RENT,2.0,PERSONAL,B,3000,10.99,0,0.1,N,6,10.348173373797572
RENT,0.0,PERSONAL,C,3000,10.995555082490686,0,0.1,Y,6,10.348173373797572
RENT,7.0,PERSONAL,C,3000,10.995555082490686,1,0.1,N,10,10.354563171896343
RENT,2.0,VENTURE,B,3000,11.49,0,0.09,N,8,10.364198134870271
MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,8.49,0,0.18,N,8,10.404262840448617
RENT,9.0,MEDICAL,D,3000,14.59,0,0.09,Y,7,10.373491181781864
MORTGAGE,3.0,EDUCATION,B,5600,10.59,0,0.17,N,9,10.404262840448617
RENT,8.0,MEDICAL,B,3000,11.49,0,0.09,N,7,10.398061835716067
RENT,1.0,MEDICAL,C,3000,13.49,0,0.09,Y,9,10.422281345951296
RENT,2.0,VENTURE,D,3000,15.99,1,0.09,N,8,10.422281345951296
RENT,1.0,DEBTCONSOLIDATION,D,3000,14.11,1,0.09,N,5,10.4434835536019
RENT,3.0,PERSONAL,B,3000,11.49,1,0.09,N,6,10.451030759237282
RENT,0.0,DEBTCONSOLIDATION,A,3000,8.49,0,0.09,N,10,10.46310334047155
RENT,0.0,DEBTCONSOLIDATION,B,3000,10.995555082490686,0,0.09,N,8,10.46310334047155
RENT,3.0,MEDICAL,B,3000,11.86,0,0.08,N,9,10.477287975463508
RENT,3.0,DEBTCONSOLIDATION,C,3000,10.995555082490686,1,0.1,Y,6,10.308952660644293
MORTGAGE,2.0,MEDICAL,A,5000,6.17,0,0.15,N,7,10.404262840448617
RENT,5.0,DEBTCONSOLIDATION,B,3000,9.91,0,0.08,N,7,10.491274217438248
MORTGAGE,6.0,VENTURE,A,12000,7.51,0,0.36,N,7,10.404262840448617
RENT,7.0,DEBTCONSOLIDATION,B,3000,10.99,0,0.08,N,10,10.491274217438248
RENT,1.0,EDUCATION,A,3000,5.42,0,0.08,N,5,10.491274217438248
RENT,0.0,DEBTCONSOLIDATION,B,3000,10.08,1,0.1,N,10,10.308952660644293
RENT,11.0,MEDICAL,A,3000,8.0,0,0.08,N,9,10.491274217438248
RENT,2.0,MEDICAL,B,3000,11.12,0,0.08,N,8,10.521102670483636
RENT,2.0,MEDICAL,A,3000,5.42,0,0.08,N,8,10.530494930591528
RENT,0.0,PERSONAL,C,3000,11.34,1,0.1,Y,6,10.355836246543143
RENT,6.0,DEBTCONSOLIDATION,D,3000,15.62,1,0.09,Y,9,10.367221568768269
RENT,3.0,PERSONAL,C,3000,15.23,0,0.08,Y,10,10.545341438708522
MORTGAGE,5.0,VENTURE,B,4200,11.36,0,0.13,N,9,10.404262840448617
RENT,5.0,MEDICAL,A,3000,7.49,0,0.08,N,8,10.545341438708522
RENT,16.0,VENTURE,B,3000,11.49,0,0.08,N,6,10.546708924326348
RENT,4.0,DEBTCONSOLIDATION,C,3000,12.99,0,0.08,N,9,10.55581273857582
RENT,0.0,PERSONAL,B,3000,9.25,0,0.08,N,10,10.55581273857582
RENT,1.0,VENTURE,B,3000,11.48,0,0.08,N,10,10.558413520275876
RENT,2.0,EDUCATION,C,3000,12.73,0,0.08,Y,8,10.56328475341452
RENT,0.0,EDUCATION,A,3000,7.9,0,0.08,N,7,10.571316925111784
RENT,4.0,MEDICAL,D,3000,16.89,1,0.09,N,8,10.422281345951296
MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,11.66,0,0.09,N,8,10.404262840448617
MORTGAGE,2.0,PERSONAL,A,16000,8.63,0,0.48,N,7,10.404262840448617
RENT,4.0,PERSONAL,B,3000,10.65,1,0.09,N,10,10.4341158035983
RENT,6.0,VENTURE,A,3000,5.42,0,0.075,N,10,10.596634733096073
RENT,3.0,MEDICAL,B,3000,10.37,1,0.09,N,10,10.4341158035983
RENT,5.0,MEDICAL,A,3000,7.14,0,0.075,N,7,10.596634733096073
RENT,1.0,PERSONAL,D,3000,15.7,1,0.09,Y,10,10.4341158035983
RENT,3.0,PERSONAL,A,3000,7.05,0,0.075,N,8,10.596634733096073
MORTGAGE,13.0,PERSONAL,B,13500,10.59,0,0.41,N,6,10.411057883581446
MORTGAGE,5.0,HOMEIMPROVEMENT,B,3200,12.18,0,0.1,N,6,10.412321193621326
RENT,11.0,PERSONAL,B,3000,10.99,0,0.07,N,7,10.6689553946757
RENT,1.0,MEDICAL,A,3000,7.49,0,0.07,N,9,10.673595774232204
RENT,3.0,DEBTCONSOLIDATION,E,3000,19.29,1,0.08,Y,5,10.524064040261235
MORTGAGE,6.0,HOMEIMPROVEMENT,B,2400,10.59,0,0.07,N,10,10.412711894935144
RENT,0.0,EDUCATION,B,3000,12.42,0,0.07,N,10,10.680516217076775
RENT,11.0,VENTURE,E,3000,18.39,0,0.07,Y,7,10.691944912900398
MORTGAGE,2.0,MEDICAL,A,1600,7.4,0,0.05,N,5,10.413312675968536
MORTGAGE,12.0,HOMEIMPROVEMENT,A,16700,7.66,0,0.5,N,9,10.416311178964792
RENT,2.0,MEDICAL,B,3000,11.11,0,0.07,N,7,10.714417768752456
RENT,3.0,PERSONAL,C,3000,12.61,0,0.07,N,7,10.714417768752456
RENT,0.0,MEDICAL,B,3000,10.62,0,0.07,N,10,10.714417768752456
RENT,2.0,PERSONAL,E,3000,16.7,1,0.08,Y,7,10.571316925111784
RENT,16.0,DEBTCONSOLIDATION,C,3000,15.23,1,0.08,N,7,10.579335968517745
MORTGAGE,4.0,PERSONAL,C,2500,14.65,0,0.07,N,8,10.422281345951296
MORTGAGE,4.0,MEDICAL,A,8000,10.995555082490686,0,0.24,N,10,10.422281345951296
RENT,6.0,EDUCATION,B,3000,9.76,0,0.07,N,7,10.736309715168556
MORTGAGE,4.0,EDUCATION,B,6000,10.99,0,0.18,N,6,10.422281345951296
RENT,2.0,DEBTCONSOLIDATION,D,3000,15.28,1,0.07,N,10,10.61521111866901
RENT,6.0,PERSONAL,B,3000,10.74,0,0.06,N,5,10.757902880692196
RENT,0.0,MEDICAL,B,3000,10.25,0,0.06,N,7,10.757902880692196
RENT,3.0,EDUCATION,B,3000,10.0,1,0.07,N,8,10.628060723095926
OWN,3.0,VENTURE,C,9500,12.99,0,0.28,N,8,10.422281345951296
MORTGAGE,12.0,MEDICAL,A,3000,5.42,0,0.09,N,5,10.422281345951296
OWN,5.0,EDUCATION,A,5400,5.42,0,0.16,N,6,10.422281345951296
RENT,11.0,VENTURE,A,3000,5.42,0,0.06,N,5,10.778956289890028
RENT,4.0,VENTURE,B,3000,11.83,0,0.06,N,10,10.778956289890028
RENT,5.0,DEBTCONSOLIDATION,C,3000,13.49,0,0.06,N,7,10.794460476425993
RENT,5.0,PERSONAL,D,3000,14.59,0,0.06,N,8,10.797041757436412
RENT,2.0,EDUCATION,B,3000,10.36,0,0.06,N,10,10.799493941107576
MORTGAGE,5.0,EDUCATION,A,9000,6.91,0,0.27,N,6,10.422281345951296
RENT,3.0,PERSONAL,D,3000,14.96,0,0.06,Y,8,10.799575577092764
MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,11.12,0,0.18,N,7,10.422281345951296
RENT,6.0,MEDICAL,A,3000,7.29,0,0.06,N,6,10.819778284410283
MORTGAGE,3.0,VENTURE,A,7000,7.14,0,0.21,N,9,10.422281345951296
MORTGAGE,4.0,HOMEIMPROVEMENT,A,6400,7.14,0,0.19,N,10,10.422281345951296
RENT,2.0,DEBTCONSOLIDATION,B,3000,10.37,0,0.06,N,9,10.819778284410283
MORTGAGE,15.0,PERSONAL,A,6500,7.14,0,0.19,N,8,10.422281345951296
MORTGAGE,12.0,HOMEIMPROVEMENT,C,3000,13.48,0,0.09,N,9,10.422281345951296
RENT,1.0,EDUCATION,A,3000,7.88,0,0.06,N,8,10.819778284410283
MORTGAGE,3.0,MEDICAL,B,12000,11.83,0,0.36,N,6,10.422281345951296
MORTGAGE,1.0,HOMEIMPROVEMENT,B,15250,12.53,0,0.45,N,6,10.422281345951296
RENT,0.0,HOMEIMPROVEMENT,D,3000,16.29,1,0.07,N,9,10.736396675471232
MORTGAGE,0.0,PERSONAL,A,9000,7.74,1,0.27,N,9,10.42263842504811
RENT,0.0,VENTURE,B,12000,10.995555082490686,0,0.25,N,10,10.79148168525517
RENT,2.0,VENTURE,C,12000,12.87,0,0.25,N,10,10.79374226985944
RENT,3.0,VENTURE,B,12000,12.53,0,0.24,N,6,10.799493941107576
MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,9.25,0,0.29,N,7,10.433380239019344
RENT,11.0,VENTURE,A,12000,5.79,0,0.24,N,6,10.805030062061377
RENT,4.0,DEBTCONSOLIDATION,C,12000,15.96,1,0.27,Y,7,10.691944912900398
MORTGAGE,4.0,PERSONAL,A,10000,10.995555082490686,0,0.29,N,10,10.433998149618516
RENT,4.0,DEBTCONSOLIDATION,D,12000,17.27,1,0.27,N,7,10.691944912900398
RENT,9.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.24,N,6,10.819778284410283
RENT,0.0,VENTURE,C,12000,13.49,0,0.24,N,7,10.819778284410283
RENT,5.0,VENTURE,B,12000,10.37,0,0.24,N,9,10.819778284410283
RENT,5.0,PERSONAL,C,12000,13.11,0,0.24,N,10,10.819778284410283
RENT,16.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.24,N,10,10.819778284410283
RENT,13.0,VENTURE,A,12000,8.94,0,0.24,N,5,10.819778284410283
RENT,2.0,MEDICAL,C,12000,13.47,0,0.24,Y,7,10.819858281210454
RENT,2.0,HOMEIMPROVEMENT,D,12000,15.99,1,0.27,N,5,10.700994748420316
RENT,9.0,VENTURE,B,12000,9.91,0,0.24,N,7,10.831706855275558
RENT,1.0,DEBTCONSOLIDATION,C,12000,13.48,0,0.24,N,6,10.831706855275558
RENT,5.0,HOMEIMPROVEMENT,B,12000,12.42,0,0.24,N,6,10.833681189579275
MORTGAGE,5.0,DEBTCONSOLIDATION,A,4000,7.49,0,0.12,N,9,10.4341158035983
MORTGAGE,15.0,PERSONAL,B,13000,10.99,0,0.38,N,8,10.4341158035983
OWN,1.0,PERSONAL,B,16750,10.59,0,0.49,N,6,10.4341158035983
RENT,4.0,VENTURE,A,12000,6.99,0,0.23,N,9,10.851276951469654
RENT,2.0,EDUCATION,A,12000,7.9,0,0.23,N,7,10.858998997563564
